96.360143,-92.510878,25.904388
141.590248,-114.677002,11.636907
105.960130,-134.586820,43.456309
158.895049,-105.101251,7.733994
144.948345,-107.181336,10.023264
161.882522,-103.066504,5.669808
167.688372,-98.805166,2.476266
171.122349,-102.700437,1.060843
169.618637,-100.629194,1.743367
170.414013,-99.151681,2.004840
170.637835,-100.232368,1.438189
169.717751,-95.440799,2.115744
168.055323,-96.250610,2.654864
170.605151,-96.988223,1.630511
168.386599,-99.623189,1.785197
167.507072,-102.254346,1.646836
169.503827,-102.039241,1.732649
172.367347,-99.430159,1.608534
168.987527,-99.662979,2.076184
168.256655,-98.020722,2.556288
171.525002,-99.802294,0.292889
192.408912,-97.987881,3.786366
184.302683,-178.808007,1.146963
185.471907,-178.812627,1.121859
185.573899,-178.828922,1.086840
185.603618,-178.848705,1.066249
185.249209,-178.876316,1.043297
185.404593,-178.856831,1.036037
185.283051,-178.881178,1.018052
185.997846,-178.867860,1.012367
185.457991,-178.877672,1.008132
185.234727,-178.886874,1.005276
185.795146,-178.871292,1.026620
186.791838,-178.855960,1.046196
186.266119,-178.876271,1.038135
185.577675,-178.877620,1.029017
185.372091,-178.884087,1.017538
185.580920,-178.891611,1.007912
185.612333,-178.885710,0.997315
186.079079,-178.899761,0.990021
185.894857,-178.906672,1.006308
186.046553,-178.887962,0.995407
185.752387,-178.887602,1.009923
185.005409,-178.905409,1.021962
184.916616,-178.900753,0.996215
185.399881,-178.903470,0.992750
185.677559,-178.904026,1.003175
185.707980,-178.918571,0.992147
185.554054,-178.904958,0.988656
186.148378,-178.915290,0.993470
185.191862,-178.908018,1.002896
185.480994,-178.915258,0.990694
186.261088,-178.909164,0.988835
186.218581,-178.889003,1.015520
185.544415,-178.895219,1.022232
185.509838,-178.896420,1.005938
185.998512,-178.917498,0.976949
185.629167,-178.916771,0.985709
186.084345,-178.906884,0.973303
186.153402,-178.906805,0.988828
184.944690,-178.911323,0.982097
185.187982,-178.905498,0.966985
184.076079,-178.903909,0.978508
184.650160,-178.908687,0.973237
184.500006,-178.912820,0.975847
184.913994,-178.915897,0.994799
184.335102,-178.894337,0.979406
184.065330,-178.904929,0.957936
184.340374,-178.879238,1.002283
184.459972,-178.895130,0.995129
184.501724,-178.912828,0.979585
184.807805,-178.924297,0.980584
185.318891,-178.830909,1.179216
187.133641,-178.598515,1.643772
187.163179,-178.575446,1.668711
187.167289,-178.572305,1.675856
187.601173,-178.426036,1.675864
195.929360,-101.561709,25.830771
154.225558,-177.061466,8.757898
153.421739,-177.098788,8.739753
153.998924,-177.088870,8.713148
155.500072,-177.112772,8.690927
154.211015,-177.115363,8.713508
153.432933,-177.120372,8.711594
155.083681,-177.087876,8.720930
156.385495,-177.118208,8.703323
154.962138,-177.141705,8.701728
153.751829,-177.138579,8.697850
154.766628,-177.139934,8.700090
154.229284,-177.148835,8.682030
157.481621,-177.150293,8.684895
154.867012,-177.164094,8.661526
152.942027,-177.157861,8.672456
155.596688,-177.146070,8.670755
158.278483,-177.125688,8.679741
153.984212,-177.159982,8.693299
154.992378,-177.145404,8.706722
154.082591,-177.153822,8.702722
155.275181,-177.149556,8.690872
154.423746,-177.155125,8.689220
156.086713,-177.148318,8.681822
162.523492,-177.112029,8.710713
154.322376,-177.113168,8.714767
155.627634,-177.123200,8.682016
155.573277,-177.138721,8.673031
155.814929,-177.155046,8.684955
155.249208,-177.145070,8.676967
155.733499,-177.141775,8.679435
157.197810,-177.115864,8.732887
156.410218,-177.105529,8.706020
160.681340,-177.094309,8.717298
154.737550,-177.131539,8.714371
156.048526,-177.125388,8.707585
156.899050,-177.135796,8.684959
155.102031,-177.142902,8.680024
153.961183,-177.148985,8.691754
155.057856,-177.146978,8.684271
154.987425,-177.162006,8.690263
156.487539,-177.149991,8.685428
154.261876,-177.143408,8.666858
153.453923,-177.151464,8.660475
154.790717,-177.161991,8.661153
154.856822,-177.161980,8.638491
155.503337,-177.155560,8.655912
154.611035,-177.154671,8.674353
155.155751,-177.166804,8.664067
156.601485,-177.145302,8.665323
156.039970,-177.154013,8.666687
154.246771,-177.142973,8.651211
154.024618,-177.156259,8.674117
156.036724,-177.158785,8.670385
156.186291,-177.144750,8.668000
155.222757,-177.156472,8.661100
154.389666,-177.152907,8.664177
154.623292,-177.142334,8.665484
155.189965,-177.160240,8.670729
156.493389,-177.163929,8.663389
155.003810,-177.150065,8.647714
154.166233,-177.157372,8.652112
155.465830,-177.158110,8.654451
156.011648,-177.181450,8.653434
155.480960,-177.184607,8.643958
153.222337,-177.178446,8.639433
153.552975,-177.156069,8.656620
154.988131,-177.165430,8.637788
155.579703,-177.172602,8.657154
156.652573,-177.169015,8.652580
154.644125,-177.166671,8.655802
154.281885,-177.162020,8.641732
155.563237,-177.179223,8.649833
155.257183,-177.191085,8.630593
154.174239,-177.173870,8.636975
155.073989,-177.155325,8.648129
155.967300,-177.174272,8.652525
156.974825,-177.172246,8.642441
154.153803,-177.179834,8.642973
153.480642,-177.177362,8.643818
154.126427,-177.170328,8.665557
155.222929,-177.176305,8.658392
157.296298,-177.184204,8.651359
153.242536,-177.184511,8.652021
153.033959,-177.177596,8.649466
155.768482,-177.192241,8.641164
155.064655,-177.182368,8.640193
155.319284,-177.174517,8.646188
153.635320,-177.176710,8.640421
155.080322,-177.191554,8.640835
153.280585,-177.186099,8.641604
154.560600,-177.186561,8.644762
154.136995,-177.181260,8.635767
153.768089,-177.177708,8.632523
153.880792,-177.182133,8.634483
156.279929,-177.193486,8.637575
155.600078,-177.190728,8.626856
154.852219,-177.191770,8.645389
154.379410,-177.174937,8.649948
154.585261,-177.193545,8.632321
156.726219,-177.178319,8.628204
153.349442,-177.184408,8.628689
155.568485,-177.193429,8.632396
156.692909,-177.190706,8.636061
156.926178,-177.192532,8.628592
158.583192,-177.169570,8.647115
157.797248,-177.188057,8.625175
158.226713,-177.192446,8.629097
159.289665,-177.189702,8.635913
156.399087,-177.191441,8.642027
157.242653,-177.199310,8.627598
157.475281,-177.203361,8.634571
157.584170,-177.198429,8.631161
155.870865,-177.210660,8.635600
157.129534,-177.188617,8.627807
157.009958,-177.179761,8.623579
157.186285,-177.199488,8.630124
159.111144,-177.207587,8.626552
156.246388,-177.188667,8.628008
156.505316,-177.179083,8.621385
156.031199,-177.193598,8.613128
157.648900,-177.197309,8.626824
158.772266,-177.196311,8.636039
156.413894,-177.187316,8.622416
156.963481,-177.190987,8.613322
155.933556,-177.194843,8.617940
157.594585,-177.177410,8.620535
95.462699,-65.719832,-11.615041
36.502284,-179.645211,1.577486
228.386008,-135.238356,81.741088
199.045274,-107.782850,27.492252
28.571245,-179.736248,1.507891
224.454047,18.547708,20.575082
275.843344,179.476031,0.404778
195.925358,178.981137,0.821838
182.140738,62.295915,6.140087
194.215026,2.895498,20.104237
174.888594,-2.019672,54.383859
141.119134,-27.766856,36.379165
258.849196,96.850322,-44.124610
202.892728,-99.797956,-2.648939
228.484993,-64.393031,2.533792
108.732947,-173.622373,5.593021
108.493197,-173.778812,5.473954
109.231280,-173.769410,5.488303
110.113484,-173.781234,5.460068
110.527588,-173.773071,5.473171
111.240084,-173.775874,5.474023
110.407376,-173.787040,5.466338
110.802196,-173.814554,5.460913
108.693113,-173.789316,5.451318
110.168203,-173.804726,5.439579
110.475461,-173.810807,5.425867
111.038071,-173.810829,5.436859
109.193032,-173.824605,5.437307
109.544914,-173.821330,5.424284
110.110344,-173.827910,5.421105
110.752484,-173.828524,5.423968
110.080834,-173.809446,5.420774
109.280924,-173.842708,5.419816
110.350047,-173.839068,5.422361
109.943077,-173.835104,5.409739
110.488442,-173.834100,5.405613
109.555075,-173.837500,5.424221
109.832866,-173.830159,5.436438
109.357262,-173.857106,5.350720
110.553791,-173.883967,5.297169
108.351910,-173.877574,5.308953
109.286382,-173.873375,5.351247
109.905011,-173.877819,5.339857
110.501653,-173.873928,5.332051
108.675738,-173.876164,5.325789
109.611032,-173.882951,5.321457
109.778821,-173.867573,5.322224
109.724895,-173.889696,5.308296
108.904182,-173.892569,5.316351
109.355921,-173.887482,5.320044
108.890901,-173.879344,5.298037
110.086056,-173.889424,5.281027
108.587515,-173.883982,5.309456
108.887713,-173.893584,5.319997
110.151093,-173.903029,5.312481
109.408684,-173.911038,5.309703
108.183946,-173.900298,5.284233
109.237147,-173.898790,5.337056
108.667515,-173.921399,5.367106
110.214738,-173.863709,5.412005
109.459162,-173.855305,5.431890
109.135320,-173.872300,5.433454
109.297415,-173.842122,5.429544
109.635653,-173.858546,5.436507
110.926046,-173.858486,5.423006
108.971029,-173.872790,5.428000
109.442432,-173.879429,5.426637
109.673830,-173.880767,5.371303
111.039188,-173.891536,5.374152
108.757074,-173.875493,5.364622
112.232704,-173.731849,5.029028
109.328381,-173.853230,5.531648
110.525805,-173.862849,5.527046
108.869279,-173.868406,5.516451
109.182963,-173.881283,5.519233
109.372750,-173.878066,5.521180
110.824248,-173.868812,5.513984
108.683517,-173.881044,5.502737
109.322923,-173.884410,5.492342
108.668920,-173.876022,5.493687
111.202805,-173.861236,5.535690
109.864756,-173.874275,5.509633
108.531338,-173.880764,5.525154
108.977162,-173.895268,5.454210
109.434788,-173.899039,5.417133
110.616495,-173.911786,5.418046
109.029018,-173.919321,5.464342
109.729806,-173.928206,5.444998
109.334677,-173.924529,5.430728
109.853573,-173.929087,5.419219
109.421165,-173.903670,5.433327
109.263635,-173.916503,5.433242
109.822956,-173.937100,5.431969
109.322204,-173.929876,5.441502
109.094318,-173.935224,5.457868
109.774687,-173.948562,5.452708
110.113074,-173.946495,5.464989
111.171101,-173.897969,5.506013
108.349624,-173.869530,5.542503
109.993015,-173.824204,5.748066
110.449102,-173.821205,5.715952
109.961815,-173.833618,5.698838
108.768237,-173.827965,5.656039
109.735025,-173.839211,5.709538
110.309940,-173.833384,5.674856
110.659177,-173.848313,5.639906
109.539604,-173.852843,5.632689
109.550350,-173.851811,5.629475
109.813497,-173.890649,5.253972
110.195870,-173.859830,5.489830
110.412455,-173.869382,5.498108
108.969895,-173.872216,5.489958
110.082106,-173.864510,5.496521
108.827920,-173.869536,5.479564
111.095004,-173.875153,5.400020
109.627394,-173.848483,5.360163
109.891378,-173.855161,5.362702
103.255771,-173.768733,5.861750
104.166686,-173.597646,5.780162
102.542629,-173.597377,5.769319
102.265920,-173.632058,5.714374
110.063025,-173.904038,5.453247
109.774979,-173.855261,5.420844
108.728277,-173.939244,5.406422
108.790205,-173.924210,5.420490
108.702092,-173.930211,5.405236
110.506701,-173.927604,5.462855
108.551807,-173.927708,5.463260
109.203921,-173.917559,5.459398
109.267196,-173.930151,5.461160
109.145762,-173.942741,5.438003
109.495940,-173.956235,5.442035
108.123486,-173.974672,5.433418
108.911878,-173.956916,5.420365
109.423982,-173.965148,5.412035
110.017892,-173.954742,5.414834
109.084165,-173.953807,5.392314
109.438036,-173.961241,5.292674
108.922859,-173.953471,5.099593
110.326454,-173.947837,5.104212
110.793705,-173.979553,5.338793
108.948530,-173.946926,5.397993
108.775889,-173.950811,5.370993
109.948104,-173.939631,5.421978
110.944439,-173.929171,5.432488
108.741958,-173.939266,5.350008
108.694065,-173.957135,5.510641
109.690558,-173.952796,5.525366
108.949737,-173.955044,5.525603
110.154108,-173.944605,5.523471
109.112527,-173.945672,5.518182
108.905122,-173.937279,5.526525
110.166881,-173.894239,5.607851
109.808290,-173.879363,5.581137
110.933385,-173.923006,5.542719
109.075097,-173.934897,5.531364
110.022286,-173.932716,5.529768
110.186927,-173.946809,5.558820
109.818699,-173.951702,5.548886
109.538926,-173.975395,5.482463
108.749966,-173.993864,5.426743
109.728309,-174.000713,5.393364
212.032267,-103.553390,1.539516
176.340221,-105.128694,-4.759069
2.895824,-174.559629,-9.023720
167.761889,-32.299693,-4.314684
11.784475,-173.197693,-3.664608
11.570152,-173.223122,-3.685132
11.565394,-173.246682,-3.718859
12.378329,-173.292180,-3.744351
11.980641,-173.276975,-3.752789
12.350450,-173.298271,-3.749032
12.006706,-173.303400,-3.767280
273.930616,-179.829751,0.908524
275.194099,-179.822413,0.869136
275.116020,-179.857407,0.859241
274.340686,-179.832852,0.884685
213.356109,-119.392215,-2.713679
274.747090,-179.896712,0.847559
275.244623,-179.911306,0.851801
274.740455,-179.851418,0.857102
250.094872,-60.427952,0.167152
248.255548,-179.867240,0.889244
205.136810,-118.496679,-0.028648
249.005868,-179.931682,0.817695
249.423347,-60.547745,1.974749
248.034436,-179.897797,0.874703
171.160651,-37.197708,9.070412
263.853463,-179.732386,1.828741
185.655286,176.884345,5.519753
263.174155,-173.523343,46.882491
262.808600,-173.411725,46.950615
68.130776,-173.803340,47.009904
220.102925,-173.448761,46.328898
137.230195,-171.425318,46.783155
160.771730,-171.676752,46.623848
250.568739,-171.639465,46.555547
251.498480,-172.642237,47.553597
157.696406,-172.665479,48.524665
186.503505,-170.610484,47.986493
209.418990,-170.829821,47.461262
207.321245,-168.371540,46.665109
189.936688,-170.494872,47.345855
266.902335,-171.913221,48.110056
260.310778,-111.654453,48.247504
