18.798691,112.495008,-1.372205
135.153054,99.861098,8.557656
109.431550,87.004910,49.173645
187.562199,116.167433,30.595247
278.154979,58.880608,-20.147352
157.695569,14.287127,2.207757
25.540308,179.882265,1.244034
3.588943,179.897415,1.266008
3.822361,179.884089,1.259802
4.051261,179.900731,1.267292
3.639054,179.889451,1.262259
3.966084,179.885856,1.267687
3.332450,179.886490,1.275222
3.801171,179.882470,1.286475
3.218950,179.886926,1.273509
37.095667,179.875527,1.276135
4.455521,179.881741,1.269493
4.078901,179.887671,1.273287
3.912829,179.883208,1.274483
26.113965,179.875233,1.277465
24.311179,179.878470,1.278600
3.739257,179.878576,1.271503
3.789054,179.875759,1.275443
3.265810,179.886617,1.275034
43.345745,179.874904,1.285438
3.205481,179.902002,1.267190
3.439952,179.900599,1.288830
3.489482,179.903305,1.271295
6.063909,179.890751,1.280022
3.845689,179.896163,1.275195
3.684676,179.884281,1.275134
3.288701,179.893164,1.268051
31.325408,179.890108,1.271868
4.007569,179.889380,1.275705
4.131180,179.894904,1.267518
3.923150,179.891505,1.269973
3.769908,179.894994,1.265287
14.251476,179.896465,1.262781
3.709495,179.905397,1.283629
4.189998,179.903528,1.269260
3.892058,179.913492,1.271878
3.575663,179.896891,1.287483
4.056321,179.903534,1.281034
4.336596,179.895263,1.264712
3.149876,179.914895,1.290473
4.738992,179.912621,1.290097
4.751467,179.905381,1.292385
5.047316,179.901913,1.302549
4.776801,179.909151,1.294724
4.971105,179.905103,1.294340
4.525504,179.900857,1.295560
5.130309,179.903714,1.303745
4.159355,179.906569,1.297934
4.899860,179.918796,1.313002
4.456857,179.917502,1.305359
5.292370,179.912009,1.300798
5.379737,179.904776,1.315156
4.483890,179.916958,1.294600
4.832289,179.910888,1.297076
4.486552,179.919009,1.310348
4.409927,179.919223,1.296071
4.775141,179.913279,1.295891
4.744990,179.902287,1.291957
4.458778,179.929824,1.301398
13.406676,179.914595,1.277975
123.469889,179.928404,1.322563
5.309625,179.943386,1.324309
5.509361,179.941306,1.329180
4.480647,179.925817,1.312185
4.938703,179.921677,1.313880
24.514784,179.933455,1.305689
4.756442,179.920744,1.305215
4.549338,179.916230,1.312311
5.032848,179.911807,1.295376
4.320159,179.914181,1.302325
3.794166,179.921652,1.307652
4.636640,179.901053,1.296458
5.367801,179.911409,1.285256
4.376134,179.922029,1.298500
4.928392,179.914810,1.299701
5.598231,179.929135,1.301822
4.895666,179.924473,1.314878
4.404141,179.912121,1.296956
4.014961,179.927898,1.294676
5.368047,179.908606,1.301995
4.758852,179.927173,1.300963
5.146757,179.937384,1.303199
3.764623,179.930798,1.316225
4.384355,179.913031,1.305393
4.842134,179.928641,1.311971
5.170561,179.934854,1.307959
4.882810,179.924061,1.311320
4.986472,179.923569,1.306210
5.034115,179.927503,1.296732
5.017777,179.923842,1.315170
5.217956,179.930494,1.297382
5.280613,179.922553,1.313446
4.353256,179.931213,1.305538
5.640820,179.920195,1.287669
5.398355,179.932068,1.308228
5.495437,179.919324,1.304519
4.962757,179.926346,1.314856
5.001038,179.923241,1.303937
5.028137,179.920153,1.314701
5.583344,179.930977,1.299576
4.854271,179.928437,1.315646
4.141204,179.930845,1.307893
5.263567,179.922813,1.305692
4.653691,179.926372,1.303507
5.310000,179.919743,1.313889
4.419072,179.932450,1.310645
4.991534,179.925103,1.290258
5.161678,179.915071,1.309971
5.472174,179.924272,1.306768
4.873789,179.918392,1.307745
3.929277,179.924064,1.299696
6.074600,179.924867,1.298677
4.362283,179.922831,1.296102
5.302432,179.911338,1.299941
4.231889,179.925345,1.304344
30.393804,159.594929,1.355289
4.817951,179.945175,1.328887
4.646294,179.939083,1.334969
4.314741,179.938214,1.308789
4.130213,179.936341,1.313823
5.109402,179.920297,1.310610
3.784377,59.982502,1.354125
4.627009,179.941708,1.334376
3.772787,59.958961,1.348336
33.517203,-179.973986,1.422043
5.356796,179.968028,1.361659
5.525636,179.953485,1.346070
5.609385,179.946882,1.337683
5.091974,179.943391,1.320727
3.993729,179.942458,1.334184
5.321758,179.942550,1.304483
5.261757,179.927472,1.308734
4.909892,179.952275,1.312434
4.792817,179.959024,1.351914
5.061099,179.950992,1.336993
4.412588,179.958013,1.339388
5.252928,179.934336,1.322314
5.198271,179.924185,1.335976
4.940911,179.920128,1.310801
4.855494,179.935456,1.317528
4.559549,179.935306,1.323122
5.505033,179.959112,1.334574
5.113609,179.951168,1.310679
4.648511,179.929141,1.322550
4.761675,179.920315,1.320734
5.676996,179.936906,1.312281
5.648108,179.943143,1.316241
4.819078,179.954536,1.334497
6.992638,179.942605,1.331876
5.460198,179.949190,1.326194
5.556357,179.947885,1.340299
4.077374,179.952060,1.345786
4.571105,179.956439,1.343078
5.274010,179.939525,1.329443
5.213746,179.940292,1.337357
4.664130,179.949838,1.331373
5.033578,179.943034,1.336291
5.038301,179.945410,1.341649
15.850605,179.935644,1.331083
5.444954,179.940912,1.332793
5.456527,179.942391,1.322738
4.655592,179.940825,1.323438
4.348459,179.930548,1.309563
4.390533,179.949732,1.324927
5.232448,179.934742,1.305005
5.222862,179.930457,1.315963
3.884890,179.937981,1.309832
5.000089,179.922311,1.298406
4.790550,179.916447,1.300063
5.204549,179.939581,1.314082
4.994762,179.936886,1.331290
4.535424,179.950693,1.332814
4.832213,179.946606,1.320812
5.806470,179.946082,1.326555
5.589961,179.929447,1.309913
5.267373,179.943216,1.305203
4.470040,179.939825,1.318892
5.356969,179.938874,1.327612
5.502184,179.937885,1.308827
5.310524,179.938957,1.316524
5.024044,179.935520,1.304709
4.403163,179.937450,1.308134
5.345941,179.915542,1.313674
5.058155,179.934550,1.323418
4.339430,179.924749,1.301130
5.095021,179.932840,1.301358
4.883284,179.939453,1.298939
5.252896,179.932948,1.306253
5.381813,179.926477,1.304385
5.111246,179.927785,1.302412
4.799330,179.912134,1.303262
4.741922,179.932056,1.311520
5.291534,179.932388,1.307331
5.283314,179.932096,1.320015
4.723739,179.942443,1.308517
117.387596,27.519215,29.801290
23.631352,-34.840350,59.171860
103.483317,58.262597,-36.072095
48.704846,17.277636,-8.175150
52.291769,58.542646,-33.875991
23.506761,-112.511716,4.390469
19.439723,-76.245676,45.047478
59.759098,79.926140,-29.335010
76.190328,58.038393,-51.271290
56.179061,137.099775,-58.189031
61.268588,140.468208,-44.756347
31.307899,-179.952139,1.502598
30.909530,-179.947846,1.497459
30.354790,-179.973627,1.468682
30.306243,179.972080,1.394307
30.567840,141.485108,1.387942
30.258247,59.994945,1.413437
30.669696,179.978447,1.396567
29.786748,179.978699,1.386121
30.645087,139.237372,1.386156
30.480050,179.975172,1.382854
30.425777,179.975057,1.385332
30.547268,179.970738,1.381374
30.063809,81.580569,1.382686
30.472879,149.982011,1.372054
29.717557,179.956273,1.357428
29.930942,-59.996756,1.367602
29.743341,118.856261,1.368780
29.894090,62.129138,1.376268
29.988404,179.976994,1.374186
29.826805,76.148125,1.366674
29.828506,59.996411,1.378424
29.824530,179.968500,1.363776
30.236498,179.966402,1.353874
30.131835,179.982938,1.354433
29.662509,179.971372,1.369661
29.706819,131.976283,1.366565
29.795857,179.963368,1.341558
29.747178,112.783819,1.361957
30.011921,179.975018,1.367935
29.362470,-34.616976,1.308907
29.358928,-138.336534,1.341086
29.404483,-134.985902,1.321832
28.793546,-179.985030,1.317889
29.420355,-10.193364,1.300689
29.000840,126.105690,1.292006
29.020290,-163.187505,1.290485
28.932416,-148.154059,1.301088
29.142367,-71.636024,1.306950
29.014757,-145.355491,1.304183
29.495399,179.996696,1.304263
29.419831,-124.604980,1.315234
29.341028,59.999549,1.320751
29.822986,-40.658704,1.313363
29.931941,-179.983024,1.325026
29.635399,-179.950733,1.365106
29.691695,-5.660606,1.327460
29.530336,-179.943913,1.356293
296.789260,81.402782,-6.121400
288.385546,82.028253,-5.260719
193.210430,55.771612,-1.900187
